elbow_angle,back_angle
66.74837422271476,72.24846742664477
65.5046124584098,72.51895740182819
64.89697757357976,74.66671520694646
64.685839061219,71.56505117707799
64.96127211460963,73.88276637239593
65.26352754071657,74.1779267229122
65.05759104689335,72.52839090667963
67.35675331856767,73.6309370702088
67.85776962397782,73.17859010995917
68.93759330357945,73.45701659543745
67.98506410217297,72.699472808055
73.49988313433018,73.78294511120426
76.79355714606561,74.07941820731918
81.07262435854814,70.7183771532165
85.15568207421455,70.53998756471391
87.517608889721,68.56416187218642
89.92792469449113,72.48354210155622
94.03364690634258,71.62217556444448
98.42599963680534,72.31059982000778
102.72231206702436,72.3736072903156
109.17756872266813,71.96975731880141
113.84538729926588,71.79608129397347
115.85714072618345,70.9921124793945
117.72655011973592,68.89809725127978
120.7961379708363,72.31813736508431
124.84263881247055,73.19497906246215
132.0201695123217,71.16358581887363
143.361038817355,74.4362310898606
148.52494872180603,74.30801146715834
151.6727154069035,73.60008563393788
153.9110225729734,74.71256557588326
156.21035404142688,76.0085538486005
159.0409752898632,72.19972166716781
159.7697271719431,72.3736072903156
160.5081420173164,70.76932762433873
162.48421937362747,70.88027367006885
162.48565568555094,69.63318785955533
164.1256903215649,68.89809725127978
163.554903849681,66.19880619383457
162.73503748927916,66.52260010790708
162.97311362794787,66.2894380806518
165.2769066423737,66.01973386821595
164.81833215274094,66.6627909354064
164.26886084828377,67.93651902164157
165.6821503076417,68.06611495893696
166.33572277318288,69.16961244472736
166.16560119296147,68.3634225661414
168.06882594486046,67.70637084030592
167.4568473411646,67.24374925977601
167.7077184661408,66.19880619383457
166.69164770192697,66.3605029159491
166.96710605806223,66.12737258836731
166.1382145973649,65.39636649069234
166.3195527007867,66.3605029159491
164.39148983159637,65.48316840882951
164.2485562174146,63.590011447085104
165.01960631688368,64.77082227833708
165.2874849709558,63.981349774012656
164.96580689916874,64.69572530808897
163.5660498681072,65.33618528753644
161.21638317442824,66.03751102542182
162.00894982897483,65.23709427606286
160.4415413952289,64.91977296680358
159.59266462043834,63.51216680785998
159.39635093761365,63.82207657707296
158.3406900203303,64.13364320590549
157.66247789384906,64.60408815082943
155.97118780527006,65.55604521958347
154.4538371339972,65.64360874720361
150.66037489400614,64.84550376896553
149.13675489199264,65.46918963248217
149.32295487037584,67.21759426951832
151.087151363429,71.21850834938742
147.65547779930768,68.26536878121196
142.91155366068017,69.67686317033706
139.74022528835687,68.66575599847522
137.04388539078673,68.96248897457819
130.75990423533278,68.03413694828738
128.71996008226822,69.46495763120346
126.08797082391504,69.80178563566622
124.9291446392006,68.46338714720953
123.0912659203466,67.21759426951832
121.30766464388762,68.06611495893696
119.62875144736005,65.89350685610007
118.04027061020986,67.24374925977601
113.21783374655124,68.03413694828738
108.71398450410356,68.52863167608541
104.25245848071508,68.7957455156856
100.97053668835514,68.33175884913209
98.31512575679189,67.17497080764325
94.7624748859977,67.7660521954888
92.42469528735552,71.1048540090993
87.95542594437549,71.2771351105209
85.92086526093718,71.79608129397347
82.59021876369191,73.30075576600638
79.39988625770962,73.65182845264876
76.11616313085779,74.23074340215824
73.03329464124131,74.28037439098412
70.74020055648079,74.77667695378548
68.7419673457585,74.72893479595874
70.15599682066109,75.25643716352927
66.23447737837688,72.59215631183
65.61094374591296,71.90951063130781
63.28262702478628,72.89727103094764
62.329560171687845,73.30075576600638
60.92384681696928,72.95096902789018
57.88749300269952,70.70995378081128
57.1896731380641,71.10942833981595
55.63356230240215,71.10942833981595
54.73723885025999,72.60248711439495
53.51947755376059,72.25532837494306
53.707566821790266,72.14377674268574
53.34987802831479,72.02617425514966
52.87753477526755,72.19972166716781
53.42955492117262,72.77656380886853
53.86375257894657,72.84324390927725
55.72207752390224,73.72503024124487
55.99549520266651,74.48577269807838
57.629030999704256,74.84221265209361
60.53672391559865,74.18080605249986
65.64619744325582,71.79608129397347
70.08239137566389,72.96507665552195
71.92044020346667,72.84324390927725
75.69675617093661,71.68010278853191
82.41702127936773,72.02617425514966
85.9476498497114,72.49283695153967
89.83444052208348,72.26232847014504
94.64192430437164,73.07248693585295
99.07008339034508,73.42389664382664
104.27954589190114,73.95341960468589
112.39719422778106,74.35775354279127
116.08637006920544,72.96507665552195
121.49591894793278,73.49563861824498
125.5212952660912,73.22877618136958
132.53523358264036,72.72238424520751
138.77123289189436,73.90235703620182
139.84936867185428,74.30801146715834
