elbow_angle,back_angle
178,104.97287576678691
179,104.73541149501013
179,104.76780304635425
179,104.76780304635425
179,104.96215525432656
178,105.11571318857796
178,105.07437551864876
178,104.88046043284518
178,105.11571318857796
178,104.92119856231704
178,105.07437551864876
177,105.18583726220132
177,105.18583726220132
177,104.91121059124366
176,104.83091600158814
177,104.712047009334
177,104.52337701039336
178,104.56222273345634
178,104.41219463086703
177,104.11153354221626
178,104.07378984493278
177,104.07378984493278
177,103.7362683056226
178,103.47158586698453
178,103.2848664849022
178,103.43552336231924
179,103.36396400137242
179,103.1439738094683
180,102.6617057706425
180,102.6617057706425
180,102.6617057706425
179,102.51218578344634
179,102.51218578344634
178,102.47907180192762
177,102.51218578344634
178,102.54547314774877
178,102.61257340899309
179,102.76321344786976
179,102.61257340899309
179,102.49519329264264
179,102.64638903238875
179,102.4440507006904
178,101.88865803962798
178,101.73659528578256
177,101.40121616658844
178,101.40121616658844
179,101.3706271330047
179,101.21884228126883
180,101.09671152498689
180,100.76253722314246
179,100.63876660950676
179,100.63876660950676
179,100.45756080900432
179,100.48580921340724
179,100.45756080900432
178,100.45756080900432
179,100.17944248233664
178,100.17944248233664
177,99.69252722625646
177,99.77174735202088
177,99.30739934219334
178,99.2820664177474
178,99.43658286586086
179,99.43658286586086
179,99.53909185325872
179,99.48820105880108
179,99.69639354113905
180,99.69639354113905
178,99.6698207287149
177,99.77174735202088
177,100.13574972554458
177,99.87939057950912
176,99.90666925365063
176,100.46233072350726
175,100.3915050054286
175,101.11592944733158
175,101.08088146316231
175,101.08088146316231
174,101.08088146316231
174,100.91705328649036
173,101.3099324740202
172,101.34291795080958
174,101.50773069691284
176,101.4742916890294
175,101.74071969102886
179,101.5751888173962
178,101.54136252329803
68,101.3099324740202
62,100.91705328649036
54,100.75304420667057
47,100.75304420667057
39,100.58885661606128
27,100.88552705465877
20,100.85418020391118
17,100.91705328649036
11,101.08088146316231
11,101.2445263614347
10,101.08088146316231
11,101.08088146316231
12,101.11304053594831
14,101.14538444992225
13,101.14538444992225
14,101.17791478250604
10,101.14538444992225
9,101.14538444992225
11,100.98065001017352
9,101.14538444992225
10,101.14538444992225
8,101.14538444992225
9,101.27713580930622
10,101.27713580930622
9,101.27713580930622
9,101.2445263614347
9,101.27713580930622
9,101.27713580930622
6,101.6047623563788
9,101.57125690829496
7,101.4410438687674
8,101.53794176304936
7,101.37511535774549
11,101.40798562332763
13,101.37511535774549
14,101.1798628234244
14,100.95406264339832
18,100.92280471986928
19,100.89172253252312
17,100.830079543407
16,100.9902048803448
16,101.15015659282896
17,101.15015659282896
21,100.9902048803448
21,101.11873480938544
23,101.37324270185934
22,101.18359137887252
29,101.34150039342268
35,101.34150039342268
37,101.21491468465358
41,100.89773973261792
42,100.55025395059
47,100.57988725928038
51,100.57988725928038
56,100.57988725928038
65,100.70883922619991
73,101.0564129802482
79,101.08748741496572
179,101.11873480938544
178,101.08748741496572
175,101.08748741496572
172,101.2780837949697
174,101.37416538378451
176,101.24548280546286
174,101.43912228780718
175,101.27761675296124
179,101.63363399894044
179,101.79520415236053
175,101.99083497903926
176,102.15245673476063
176,102.3138823795856
176,102.11777205047323
176,101.7615790386782
176,101.92252579363416
176,101.88865803962798
177,101.82148834060726
176,101.82148834060726
176,102.01487852757046
176,101.98096223256864
176,102.1060982842102
176,102.14024796027822
176,102.0383636114498
176,101.84716342093157
176,101.93815049450484
176,101.93815049450484
177,101.83956842189828
176,101.96205139766624
177,102.1168619291226
177,102.01801191498906
177,101.8321851690684
177,101.67878432806042
178,101.64714290615154
178,101.64714290615154
179,101.49396539417944
180,101.46288400474964
179,101.58436465721928
180,101.61567012446616
179,101.431968028591
179,101.431968028591
179,101.55322519228504
178,101.4914390881134
177,101.34019965531098
177,101.1887999282518
178,101.03724176956764
178,101.03724176956764
178,100.85641334806223
177,100.8274531038254
177,100.7049308896594
177,100.8274531038254
178,100.8274531038254
177,100.79864512643717
178,100.7699882326171
177,100.92017127870216
178,100.92017127870216
177,101.07020257793936
178,100.92017127870216
177,101.09961854886411
177,101.24987402692555
177,101.39997291249088
177,101.36980265025812
177,101.36980265025812
178,101.2200803058908
178,101.24987402692555
178,101.24987402692555
178,101.09961854886411
179,101.1291892896112
180,101.27982434252296
179,100.85641334806223
179,100.76253722314246
178,100.79157075144244
178,101.03344024195266
178,100.8796074576643
177,100.57146707934804
176,100.3473297379304
176,100.27627714701856
176,100.52078431387436
176,100.60968559128742
176,100.79951586973144
176,101.02137195037656
177,101.05271409196972
177,101.3099324740202
178,101.66701202916856
179,101.86302616860613
179,101.79520415236053
170,101.60044379604984
174,101.50198464697093
87,101.4372562189076
80,101.24641168018536
73,101.02551009128368
62,100.89773973261792
50,100.70883922619991
41,100.55025395059
36,100.73889710090543
26,100.42071239679451
14,100.07352487116408
11,99.94221979480352
10,100.07352487116408
7,100.1018764389705
8,100.13038637505902
9,100.02692681778544
9,100.02692681778544
8,100.0841962905906
10,99.97922167460432
10,100.28983971701042
10,100.31989658124184
10,100.35012763387492
10,100.38053437654024
10,100.60920365651312
11,101.1069966773723
11,101.3439359000062
11,101.6893691754392
12,101.94417718844636
11,102.23397782679294
10,102.17145820858748
12,102.35025495765326
12,102.42898937893094
12,102.60860679336623
11,102.78797265480227
12,102.60860679336623
12,102.60860679336623
13,102.42898937893094
13,102.2491234197558
14,102.42898937893094
15,102.46872826995512
179,99.96111209859151
178,99.96111209859151
179,99.76177477504226
179,99.76177477504226
179,99.79620991747451
179,99.79620991747451
179,99.59595643687412
179,99.428776673502
178,99.3954660195669
179,99.26022153117148
179,99.26022153117148
179,99.02572741481184
179,98.82386194304048
180,98.82386194304048
179,99.1947431632199
179,99.16234704572172
179,99.36238781021444
179,99.1301764822787
179,99.36238781021444
179,99.36238781021444
179,99.16234704572172
179,99.3954660195669
179,99.428776673502
179,99.02572741481184
179,98.82386194304048
178,98.99379239875556
178,98.5608895711646
178,98.53076560994812
178,98.35997385705193
178,98.15885086128336
178,98.33053654732726
179,98.7307849737368
179,98.96208073253564
179,99.36238781021444
178,100.0315777323612
178,100.4322106465926
178,100.66978280449668
177,100.70768647479396
177,100.50639778790918
175,99.86580694308437
175,100.06718186707732
175,100.13914576889896
175,100.34164529447892
174,101.1489896964418
173,101.1887999282518
170,100.98668750008936
167,100.04415898807449
172,99.80356760434503
174,99.9720576873311
177,100.1755108430432
177,100.13914576889896
79,100.2320206045678
67,100.52078431387436
45,100.52078431387436
39,100.32285268423644
35,100.35905248808372
25,100.35905248808372
25,100.55764688097814
24,100.9087080835408
25,100.70768647479396
23,100.54388395663352
25,100.50639778790918
23,100.50639778790918
19,100.59476571233714
20,100.83181467497468
25,100.99250758026774
22,100.7937682442554
20,100.52078431387436
20,100.71846229959164
18,100.95406264339832
13,101.15187555216178
11,100.91588243169308
11,100.75598501555332
10,100.59476571233714
9,100.1959882472868
9,100.4322106465926
11,100.2320206045678
6,100.26830579801025
10,100.46917425771142
7,100.46917425771142
10,100.9087080835408
12,100.9087080835408
13,100.98668750008936
11,101.1887999282518
12,101.4314074429216
14,101.87800232475864
16,101.80243420778356
18,101.80243420778356
18,102.05078488340956
16,102.05078488340956
18,102.25586441689082
19,102.3005388789981
22,102.3455351490522
21,102.3005388789981
20,102.46062553644138
22,102.211508376476
27,102.211508376476
31,102.211508376476
32,102.3005388789981
33,102.09475707701212
37,102.09475707701212
51,101.88865803962798
55,101.88865803962798
66,101.72511201516508
80,101.89972113651946
175,101.73308415641225
178,101.73308415641225
177,101.94417718844636
174,101.94417718844636
174,101.98896177213788
176,101.98896177213788
172,102.2463328596804
168,102.45824644000488
168,102.45824644000488
171,102.50520005514628
171,102.7175127642184
172,102.66981426494964
173,102.88103142483048
175,102.66981426494964
176,102.66981426494964
175,102.7175127642184
174,102.7175127642184
175,102.7175127642184
176,102.2463328596804
175,102.50520005514628
176,102.7175127642184
176,102.92947096494366
176,102.45824644000488
176,102.88103142483048
176,103.09189306434683
177,103.1410697577154
177,103.35230429874277
177,103.09189306434683
178,103.30239438304903
178,103.2528495426089
178,103.09189306434683
179,103.09189306434683
178,103.2528495426089
179,102.7852151002322
180,103.09189306434683
180,103.2528495426089
179,103.15483947134436
179,103.3136323121434
179,103.42183506788622
179,103.12040315297727
180,103.07295387670077
180,103.07295387670077
180,102.82274559359712
180,102.82274559359712
180,102.61932229343078
180,102.61932229343078
180,102.82274559359712
180,102.57390473211984
180,102.52880770915152
180,102.28232758136066
180,102.28232758136066
180,102.4840278984074
180,102.28232758136066
180,102.03720232036576
180,102.03720232036576
180,101.87800232475864
179,101.63363399894044
180,101.59217541029108
179,101.79342968491048
179,101.83556708047784
179,101.83556708047784
179,101.83556708047784
179,101.83556708047784
179,102.23853539381768
179,102.39540683375846
180,102.1950496618987
179,102.64027795666856
177,102.88648252920396
176,102.7308687898064
176,102.93260839673952
176,102.9790599691891
175,102.9790599691891
176,103.43102887068169
176,103.12040315297727
176,103.21632406379062
177,103.57043438516148
177,103.41235764186844
176,104.0882832170253
176,104.0882832170253
177,103.46226123581552
176,103.46226123581552
176,103.57043438516148
180,103.72709657854978
179,103.72709657854978
177,103.72709657854978
177,103.6768660513123
178,103.6768660513123
85,103.88236081327356
69,103.88236081327356
52,103.83179909203044
38,104.08749191536236
35,104.0362434679265
28,104.08749191536236
26,104.08749191536236
21,103.83179909203044
21,104.0362434679265
20,104.18876071064976
16,104.0362434679265
12,104.24032374294062
13,104.13756215898032
15,104.13756215898032
15,104.0867243178715
12,104.0867243178715
13,104.0867243178715
13,104.13756215898032
13,103.88466768525818
11,104.13756215898032
11,104.3917978192129
11,104.33992850134224
10,104.33992850134224
11,104.2884239676266
11,104.2884239676266
10,104.48976259388446
9,104.48976259388446
11,104.33992850134224
10,104.13756215898032
10,104.59446634899916
14,104.59446634899916
13,104.9986815044943
15,104.94482283524272
18,104.8913408641932
21,104.74356283647074
22,104.94482283524272
21,104.9986815044943
25,104.79676224505737
27,104.3917978192129
25,104.44403572449222
26,104.647375272363
26,104.95863607372088
33,104.90429491767205
44,104.70066072579688
51,104.75432664989157
66,104.19109654902398
76,103.57043438516148
180,103.5631698005024
173,103.7736615321707
170,103.30239438304903
172,103.2528495426089
173,103.20366585969111
171,103.04307670100944
172,103.30239438304903
173,103.51253063578602
174,103.72229713313357
173,104.19350504788814
175,104.24669533879567
176,104.24669533879567
177,103.8254043845959
177,103.87752980320802
176,103.2405199151872
176,102.92947096494366
176,102.66981426494964
176,102.45824644000488
176,102.079530986615
176,101.7413684424528
177,101.569972047902
178,101.13630943118172
177,101.09372301155786
177,101.569972047902
178,102.04835121822336
179,102.04835121822336
180,102.04835121822336
180,101.87719888387817
180,101.6144629826428
180,101.6144629826428
179,101.35330550094572
179,101.48199135474808
179,101.48199135474808
180,101.18175421019669
180,100.75368024693954
180,100.2466584933276
180,100.2466584933276
180,100.07106695884988
180,100.28537797494748
180,100.2466584933276
179,100.2466584933276
180,100.17007841871956
180,99.6733554324035
179,99.81125686799604
180,99.77522080589326
180,99.25572774455225
180,99.49685853869104
180,99.25572774455225
179,99.28953690698512
180,99.0160489480102
180,99.0160489480102
180,98.98344326183474
180,98.74616226255522
179,98.71473287486116
179,98.68352683572948
178,98.88701475554278
178,98.88701475554278
179,98.82386194304048
178,98.79261828981797
178,98.59122543222765
178,98.18780201190452
178,98.18780201190452
178,97.83926333180544
178,98.4194725175966
177,98.62177541967846
178,99.05788812861766
178,99.26022153117148
177,99.29330859939712
177,99.26022153117148
177,99.46232220802564
177,100.10303700085156
176,100.46917425771142
175,100.66978280449668
174,101.23035505364284
175,101.031219970134
174,101.23035505364284
173,101.66877400036894
173,102.108984983229
173,101.7100361624639
172,101.1489896964418
175,100.61965527615514
178,100.65794605649587
179,100.5816355209438
174,100.5816355209438
173,100.46917425771142
65,100.2320206045678
55,100.1959882472868
36,100.4322106465926
32,100.30484646876604
28,100.46917425771142
27,100.2320206045678
24,99.99622199747893
23,100.1959882472868
19,100.63214345806573
19,100.75598501555332
18,100.95406264339832
20,101.15187555216178
19,101.15187555216178
17,101.11304053594831
17,100.91588243169308
11,100.68119744315692
10,100.484175396529
11,100.1602061208946
8,100.1959882472868
12,99.99622199747893
11,100.1959882472868
13,100.1602061208946
14,100.35905248808372
16,100.39550427208538
13,100.52078431387436
14,100.52078431387436
13,100.28690228535238
12,100.484175396529
13,100.21573957402296
12,100.0893823154939
13,99.7275785514016
13,99.96111209859151
13,100.1602061208946
14,100.39550427208538
15,100.83181467497468
15,100.83181467497468
14,100.99250758026774
13,100.83181467497468
13,100.870127033658
14,100.870127033658
15,100.83181467497468
15,100.66978280449668
17,100.83181467497468
20,100.55764688097814
25,100.52078431387436
26,100.71846229959164
21,100.68119744315692
26,100.44781754947392
27,100.25119875081744
29,100.05433559999436
30,99.8916197268222
38,100.0893823154939
53,100.6441878285044
62,100.87796425381656
82,100.91588243169308
179,100.75598501555332
178,100.59476571233714
178,100.75598501555332
175,100.83181467497468
170,101.07020257793936
173,101.2700051080004
171,101.62779761518624
170,101.7847485062628
170,101.7847485062628
171,101.9821088475939
173,101.74368439036972
175,101.54669054592732
176,101.50655414388184
177,101.34941956598566
177,101.34941956598566
176,101.19097946946778
175,101.23035505364284
177,101.23035505364284
177,101.23035505364284
178,101.031219970134
178,100.83181467497468
177,101.031219970134
178,100.63214345806573
178,100.63214345806573
179,100.46917425771142
179,100.26830579801025
180,100.50639778790918
180,100.870127033658
180,101.031219970134
180,101.19097946946778
180,101.23035505364284
180,101.23035505364284
180,101.23035505364284
180,101.23035505364284
180,101.031219970134
180,100.7937682442554
180,100.59476571233714
180,100.39550427208538
180,100.39550427208538
180,100.1602061208946
180,100.1602061208946
180,99.76177477504226
179,99.52867513668706
180,99.52867513668706
180,99.52867513668706
179,99.76177477504226
179,99.79620991747451
179,99.56219853832064
179,99.99622199747893
179,99.99622199747893
180,99.99622199747893
180,100.0315777323612
180,99.83088646621788
180,99.83088646621788
179,99.79620991747451
180,99.59595643687412
180,99.59595643687412
179,99.1947431632199
179,98.99379239875556
179,98.99379239875556
179,98.99379239875556
180,98.99379239875556
179,98.99379239875556
179,98.99379239875556
179,98.99379239875556
178,98.79261828981797
178,98.99379239875556
178,98.82386194304048
179,98.79261828981797
178,98.79261828981797
179,98.99379239875556
179,98.99379239875556
179,99.1947431632199
179,99.22736719428931
179,99.46232220802564
179,99.428776673502
180,99.62995127776436
180,99.62995127776436
180,99.62995127776436
180,99.59595643687412
180,99.59595643687412
180,99.62995127776436
180,99.62995127776436
180,99.66418554018983
180,99.66418554018983
180,99.86580694308437
179,99.86580694308437
179,99.93638994342834
179,100.00797980144137
179,100.21213493234713
178,100.249020783756
178,100.08059798754232
177,99.8747622070804
177,100.11729957881562
177,100.32358895403571
177,100.39923811238722
177,100.2466584933276
176,100.32438800263078
176,100.5792682202174
176,100.48339922026427
175,100.30484646876604
174,99.90418321297388
174,99.86580694308437
173,100.34485748147522
172,100.64732771037782
171,100.24408744645864
169,99.79781740785126
169,100.02110598208525
169,99.35034362842376
168,99.1261709048584
171,98.48557076267552
171,98.22672246410818
172,98.41866287779963
171,98.38560023479714
168,98.3527944346653
171,98.28794156785786
173,98.28794156785786
171,97.84567997141949
86,97.84567997141949
69,98.0669317297931
58,98.0669317297931
47,98.50870331627031
36,98.57523263983522
34,99.09027692082232
34,99.09027692082232
33,99.31359890930504
27,99.72124262535056
21,99.68339807364204
20,99.86580694308437
18,99.78993109998638
18,99.7524249416538
16,99.53489440419096
17,99.46232220802564
16,99.46232220802564
18,99.21102654081666
14,98.99534500367928
11,98.8129016377444
11,98.99534500367928
7,98.96131004788712
9,98.96131004788712
10,99.17620334037616
11,98.99534500367928
11,99.24611274556324
9,99.42644508089684
9,99.46232220802564
8,99.67826005313395
9,99.67826005313395
8,99.5690844065372
8,99.60520415501294
10,99.5690844065372
10,100.03312055433118
10,100.03312055433118
10,100.17007841871956
10,99.95807059846098
8,100.07106695884988
9,99.89392066973542
10,99.93165331970908
10,99.7152023166847
7,100.00797980144137
6,99.57159565375666
10,99.35297925009326
11,99.13408772396237
11,99.49847096001984
12,99.67826005313395
16,100.07106695884988
23,100.10929849249518
25,100.40329272843827
22,100.70135072389915
23,100.44319406349696
27,100.48339922026427
33,100.7842978675626
45,100.34485748147522
55,100.46675569378236
61,99.79781740785126
80,98.64280258000454
172,98.6769853815742
167,99.09027692082232
171,98.901716032892
177,99.31359890930504
173,99.57422788509184
175,99.57422788509184
173,100.10058430556418
173,100.95406264339832
172,101.79585264678636
172,102.18863320193188
174,102.35950872673544
178,101.62059593351226
178,101.44369669678262
175,101.3099324740202
175,101.39700805973736
176,101.3099324740202
177,101.48199135474808
178,101.43849421677938
179,100.45990909292914
179,99.95807059846098
179,99.88412400752208
179,99.84755697411624
179,99.73944594549724
179,99.8747622070804
179,99.59890306854182
180,99.80356760434503
179,99.76835016763567
180,99.73338241883648
180,99.93638994342834
180,100.1755108430432
179,100.30484646876604
180,100.10303700085156
179,100.26830579801025
180,100.26830579801025
180,100.30484646876604
180,100.26830579801025
180,100.46917425771142
179,100.63214345806573
178,100.66978280449668
178,100.63214345806573
178,100.63214345806573
177,100.83181467497468
177,101.031219970134
178,101.031219970134
177,101.38917969805452
178,101.38917969805452
178,101.34941956598566
178,101.3099324740202
179,101.50655414388184
179,101.46669208154346
180,101.46669208154346
180,101.46669208154346
179,101.50655414388184
180,101.50655414388184
179,101.46669208154346
180,101.7029014802214
179,101.7029014802214
178,101.7029014802214
179,101.54669054592732
178,101.5871040897597
179,101.42921567332996
178,101.23035505364284
178,101.62779761518624
177,101.82609670378504
177,101.82609670378504
176,101.86773189756607
176,101.86773189756607
175,102.02410880268955
175,102.06639985115967
174,101.66877400036894
173,101.55100726252527
174,101.87800232475864
174,101.67538606906322
176,101.26926833640984
173,101.22889182153877
168,101.1887999282518
164,101.1489896964418
163,101.23035505364284
87,101.42921567332996
66,101.38917969805452
53,101.82609670378504
35,101.82609670378504
31,101.7847485062628
32,101.90965704162456
29,101.95187513002476
26,102.30801581742791
24,102.30801581742791
26,102.2647737278924
24,102.22182981484784
25,102.02410880268955
22,101.9821088475939
20,101.94039703541937
24,101.89897045483576
22,101.7029014802214
20,101.89897045483576
17,101.9821088475939
13,102.22182981484784
12,102.06639985115967
9,101.82609670378504
7,102.06639985115967
8,102.22182981484784
8,102.2647737278924
8,102.06639985115967
9,102.22182981484784
9,101.9821088475939
11,101.94039703541937
13,102.09475707701212
12,102.48546749085716
12,102.48546749085716
7,102.44242137504304
7,102.2478423514606
9,102.2478423514606
9,102.2478423514606
10,102.44242137504304
9,102.44242137504304
9,102.29025739389756
9,102.44242137504304
8,102.29025739389756
9,101.89897045483576
9,101.94039703541937
10,101.7847485062628
9,102.22182981484784
7,102.41925568297502
8,102.41925568297502
17,102.616382389923
19,102.41925568297502
21,102.41925568297502
20,102.66062292025876
24,102.2647737278924
23,102.2647737278924
24,102.108984983229
25,102.108984983229
27,102.06639985115967
38,101.90965704162456
45,101.90965704162456
58,102.15186722955436
65,102.108984983229
83,101.99438919754613
168,102.03720232036576
175,102.08031761675502
176,101.96377889124408
170,101.84539145958476
179,101.59743576462012
176,101.80243420778356
177,101.84539145958476
169,102.25586441689082
175,102.37084416428443
176,102.52880770915152
174,103.08722842383668
174,102.88648252920396
174,103.08722842383668
175,102.88648252920396
176,102.93260839673952
176,102.52880770915152
176,102.08031761675502
176,101.83556708047784
176,101.55100726252527
176,101.1094582063598
177,100.9087080835408
177,100.94756062577838
177,100.98668750008936
177,100.98668750008936
177,101.02609158541262
177,101.47247325646148
178,101.67538606906322
178,101.63363399894044
178,101.63363399894044
178,101.87800232475864
178,101.92073853992233
178,101.75978302657349
179,102.05078488340956
179,102.3455351490522
180,102.27385244426596
180,101.89972113651946
179,101.7771226938244
180,101.7771226938244
180,101.7771226938244
180,101.86618470110088
180,101.69676981857978
180,101.7413684424528
179,102.29253779267763
179,102.55250323282668
179,102.97826992231352
180,102.97826992231352
180,103.02743224051228
179,103.2405199151872
180,103.02743224051228
179,103.2405199151872
179,103.2405199151872
179,103.4532353064554
180,103.66557354074963
179,103.66557354074963
180,103.4532353064554
180,103.4532353064554
179,103.71734631836034
180,103.76950526688913
180,103.55567503991529
180,103.3924977537511
179,103.60747108298486
180,103.34145930340526
179,103.50426451651497
179,104.19598965115247
179,104.5657642465566
179,104.35425562972829
178,104.40863419135508
177,104.40863419135508
177,104.3002774491856
177,104.67639313745002
176,104.51861000917609
176,104.35933654424464
