elbow_angle,back_angle
169.55785729545684,110.76740280810424
170.0049729042671,110.8676204054192
168.5857207651751,111.53025306535488
168.93622101937217,112.28558764683278
167.66005623757343,112.89644022555062
167.34067821245742,113.10457061196531
165.32999442324046,113.8326975994024
164.59918855280625,113.32893492856472
163.98075257793786,113.29273400354344
165.2378010953264,112.34064795999414
166.76638183005028,112.31659664771672
166.38832887634308,113.02549200852803
166.7159361826126,112.72065882678798
167.11804961194733,112.20622455551626
166.38526321192998,113.44645756424562
165.49918071394998,112.9525249192175
165.45477269498195,112.85481996177673
164.4089878023994,112.45154645600388
161.71507416283373,112.06789956241022
161.3661340329864,111.96272988459656
158.12858618637551,112.2612807496584
154.44055277825984,111.6936601455539
152.3819460197886,111.96272988459656
144.93018762061834,112.07154317318516
145.4732556047585,111.61477894278624
142.0475573354536,111.85493191778312
138.46833790616782,112.23078433922286
136.38552162784376,111.04791519808992
134.5639854135045,110.26778832886409
132.93360870088588,110.88042191205652
127.72733014655412,110.57324599346272
123.57953435992368,109.97053614485002
120.38022166437484,110.10869987513416
116.26044242261116,109.08812973756136
111.58447822185391,108.90075790568702
108.7549630775482,109.17900802581072
106.63491633988848,108.9528094739365
104.63084828936766,108.62466925374731
101.7957623176992,109.00128075266142
98.50183444435422,108.57688687983192
93.68449655097504,108.72094867471708
90.52144889740327,108.91641462876038
89.97562089351743,109.2540925470046
87.03503598835184,107.80321434455642
85.39736267544681,109.11012035820193
82.96608403313624,109.29719478802414
82.36167700354994,109.67409857225066
78.12545718076854,109.19757638840352
77.7279468714811,110.0986738272136
77.7412967507752,111.57781733547304
75.39104690297381,110.8011968143778
66.17939381761526,109.48176517732544
67.37867740371625,110.8011968143778
65.79817435467275,110.38045343246456
66.22240330510138,110.43282867939868
64.23436682655883,110.62656306645448
60.82531459533847,110.43282867939868
60.07434603276428,110.1504493697383
58.13616531413078,110.0986738272136
59.22726224881698,109.81587638750834
60.07090320636272,109.3897900767942
56.67296254292373,108.67670173219012
55.40228382634711,108.87083391795302
56.902809605377854,108.82142376762634
55.74594331362588,108.67670173219012
54.31187054343154,108.77226238301166
50.82440681898088,108.2410552161686
49.67181047971708,106.92109049052604
50.92401442687543,108.5317321422092
50.98537867768123,108.82471001824008
49.8492767392315,108.04452365973276
48.24864003912977,108.28791121710688
49.76938702381819,108.92464441605124
47.701850050384,108.87454975820332
46.29180234158446,108.82471001824008
49.3735071265935,108.6787591790261
49.80609559270573,108.0411695968352
49.518469041333,107.98926894798298
48.593646676507305,107.94103192430325
50.50624296336992,108.23771800294992
51.955444036092445,108.23771800294992
53.3265664777532,107.94103192430325
52.61019228943868,108.1869166947655
53.40139787185342,107.6364530726083
54.333589970149184,107.78672136133116
52.16548956397797,107.43860092641708
54.00887136759111,106.68409463637916
56.57867737661344,106.68409463637916
59.87624855015152,108.33582127561036
62.32279870264365,107.278123664581
64.71294682742386,107.38238888122793
67.22226597668697,107.1841480081566
71.84436739948212,106.98662825761724
72.50968416908327,106.7296237536881
69.87721867108051,106.63880567042628
73.5455460275861,107.34467632838
75.71470208069702,107.35402463626131
76.61136757576561,106.77325062465432
76.2476522153227,105.71325957455004
77.40376094110634,105.81919394750015
80.05744124744375,104.9014455438113
78.77764864047461,106.72877052847502
77.37277354092578,106.476881393688
81.38688232737266,106.3895403340348
80.68337992052085,105.90311120047198
80.33707002036454,104.75146243376152
82.86971200360836,105.582363766311
82.97141584781332,105.88142594665504
84.7224459319345,105.32357240945151
85.84157290651865,105.13213725213868
87.9583088946407,105.7320047851073
89.36779636698611,106.17960253946468
91.82196642951182,106.68451902755528
92.1290492732952,106.4500062329792
91.145748411941,104.89189603971631
93.9325527956911,105.67175906380491
92.96636083863676,103.69965333502778
94.18430915350098,103.7362683056226
95.91179262157613,103.923530604445
94.29493951251878,103.923530604445
97.4779041548918,104.78272604261568
95.71995583883032,104.78272604261568
96.08628757240554,104.89189603971631
97.64782670164216,105.26862230391856
95.01156131256006,105.2281813380876
97.9758304746934,105.81919394750015
99.2273995007756,106.40677214690264
100.43667612215944,105.81919394750015
102.31087901559842,105.73613540145897
103.58079226554447,104.96088526032226
103.58075782761648,104.11070187891944
103.96800398883276,103.66322934012854
105.887129088603,103.36396400137242
106.4786287553144,103.32846425059364
107.16293743541397,103.47782275324133
107.29700658375909,103.51369058678318
106.36961761001945,103.2140512785516
106.48398197452272,103.77597890075174
106.9582058623471,104.29735523877793
108.79871101081432,104.14822204752834
111.8307167878946,103.88635295437685
113.37199617846645,104.52337701039336
114.84930160494908,104.8616658288406
115.87110005778165,104.56222273345634
118.68398556258953,104.2238517676836
120.23747760779736,104.4462908423528
120.54853941331366,105.4580544997057
120.72596182828389,105.52411099675426
123.4895348189834,104.89189603971631
121.48477078098172,104.47981483436062
123.48583744573985,103.74279773915708
126.39144714284544,104.83499219425872
128.49805198596783,103.96412798742683
131.70188890154654,103.71049712575112
129.5760721966496,103.7843164126965
129.50143694770338,103.7843164126965
131.3337656032265,103.67521623906794
134.22908979177325,103.85730657461797
134.921813096959,103.67904248782769
135.59203812693752,103.46721657027318
136.9170678091993,103.43315227354594
138.7611692502469,103.11505490511516
142.6675501609388,103.00559930654396
140.37453305629165,103.08199114967272
136.7734404434095,103.11505490511516
137.885219419422,103.21523864920924
140.76112513331884,102.83019468870653
140.7290128525342,102.76556578105864
143.76241369460473,102.84275404394448
143.5518104146709,102.46641102321358
147.6503518060187,103.65241633844808
144.65391577240112,103.3392489033634
143.15983481127583,103.09189306434683
148.96827034175973,103.47315811273116
152.29606479631022,103.67904248782769
150.23903285557358,103.74904898341931
152.1788206628512,103.7843164126965
153.5488963719058,104.35933654424464
151.3334339674772,104.17957219837795
149.5451101820549,104.3923344673922
151.24739393284062,104.28366355650031
148.6932090148935,104.1068047370731
151.38313059994144,103.86102756302115
157.6033695149422,103.50704873034024
156.03086858869665,103.5801323843094
157.45791179663314,103.72066403030898
157.13401186416445,104.0710737247382
158.1527149524176,104.62690068257317
158.5491400243888,105.78679207208926
161.95896415911602,105.39354443299052
156.5114190475744,105.531786251834
162.556301785457,105.39354443299052
162.88220531840017,105.00492038286022
161.44045780286424,105.21743238125312
165.88630621667377,105.10545658063104
164.71180003956354,105.17992743452626
164.62813813329117,105.1540680503126
165.16005567651115,104.8387506254036
167.02205028160228,104.73621816537738
169.17837200590577,104.45242825109298
169.77996218287103,105.10545658063104
171.94630909323243,105.28010595813004
169.6824687285875,105.49348382901093
173.21279300328777,105.73007283718636
169.0814392547545,106.00404048588162
172.99717196181132,105.82830659625242
174.086694367065,105.61499649278704
173.17840065331072,106.33370428647434
174.23955194402922,106.59023931530452
175.8654836842106,106.59023931530452
174.6684879345905,107.26027883643468
176.59903480744816,106.6166458584702
173.63956993831258,106.75427017579216
172.21422998962458,107.26027883643468
173.14956397410188,106.95696498892688
172.73697609239676,107.00953150640429
173.95962868765824,107.22748822645096
173.61388530515097,107.79936402875173
167.57788266132223,108.2547740095538
165.27514649032662,109.10898572090652
163.49823108100762,109.06257701453984
163.09119866934253,109.06257701453984
158.826894324273,108.97040780848654
155.95966421943612,109.36976203490136
152.6298256791203,109.24314289010428
150.9392482784561,108.2547740095538
146.22046939715156,107.79936402875173
144.08291649581798,107.02892141757216
140.80694211948494,107.08175686914232
138.11192844935644,105.45536526043028
134.32134108532958,106.34080563114664
129.5763816472078,106.65784555657866
122.67608880319447,107.20834318954935
118.03563783367602,106.79577132837224
116.49519708007304,105.74393477789292
115.57024906195764,105.42216131873867
109.97270686051478,104.53977156744266
108.56024642406004,105.1899358193325
103.85203318761263,105.2682208705662
100.10607791543276,105.65943003547385
97.04700988993388,105.74010914228133
95.21330783732252,105.88385373392109
92.6532720284122,106.54156297717574
88.58460690026563,107.10272896905236
85.28625859592051,108.05106324732763
85.839439443823,109.06561355800244
81.60547887434679,108.33750711497294
74.23625241490836,108.58049240363933
73.05561491444067,109.49944385096656
71.67065197306434,109.35508933146215
68.9718867195317,109.83921331422825
63.91397197653568,109.75805494091384
64.69464241234697,109.93096020682086
59.249558728245,110.1267373911865
62.258698852562425,110.9710940000938
60.96641416098998,110.39301625215606
60.853291371249945,110.20946561651616
62.514930751241664,109.83456724246234
63.04490586425091,110.29552706912024
58.25674287474652,109.52711041389333
57.97329691193706,109.2826052089042
57.19571277718098,109.32702554767556
56.26474732928786,109.27529257473226
55.76363427115098,109.62225613865084
52.77450023892892,109.37902626337338
52.98727208149395,109.57971647620997
52.5741906908253,109.78107710703505
52.92246183845917,110.51931716082372
52.55242088996134,111.01498910067257
52.09083879173784,110.92450174492116
49.576074508030665,110.037210169193
